"Expr1000","Date","Station Group","Station ID","Site Name","Trip ID","Elevation","Bottom Sounding"
"LP041203",12/4/2004 13:30:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP041203",3567.01,57.50
"LP041203",12/4/2004 14:50:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP041203",3567.01,39.20
"LP041203",12/5/2004 8:00:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP041203",3566.96,22.20
"LP041203",12/5/2004 9:40:00,"LPSJR530","LPSJR530","San Juan at Alcove Canyon","LP041203",3566.96,4.70
"LP041203",12/5/2004 10:00:00,"LPSJRINF","LPSJR535","San Juan Inflow at RKM 53.3","LP041203",3566.96,3.70
"LP041203",12/5/2004 11:50:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP041203",3566.96,90.20
"LP041203",12/5/2004 13:30:00,"LPCR1169","LPCR1169","Escalante","LP041203",3566.96,88.80
"LP041203",12/5/2004 14:45:00,"LPCR1395","LPCR1395","Iceberg","LP041203",3566.96,84.80
"LP041203",12/5/2004 16:15:00,"LPCR1587","LPCR1587","Lake","LP041203",3566.96,71.00
"LP041203",12/6/2004 8:15:00,"LPCR1692","LPCR1679","Bullfrog","LP041203",3566.89,65.30
"LP041203",12/6/2004 13:00:00,"LPCR1772","LPCR1780","Moki","LP041203",3566.89,56.70
"LP041203",12/6/2004 14:15:00,"LPCR1933","LPCR1933","Knowles","LP041203",3566.89,55.60
"LP041203",12/6/2004 15:30:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP041203",3566.89,46.10
"LP041203",12/7/2004 8:15:00,"LPCR2255","LPCR2255","Scorup","LP041203",3566.70,35.20
"LP041203",12/7/2004 9:15:00,"LPCR2387","LPCR2387","Hite Basin","LP041203",3566.70,15.90
"LP041203",12/7/2004 10:15:00,"LPCR_INF","LPCR2417","Colorado River Inflow at RKM 241.7","LP041203",3566.70,3.00
"LP041203",12/7/2004 15:30:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP041203",3566.70,50.20
"LP041203",12/8/2004 8:15:00,"LPESCINF","LPESC233","Escalante Inflow at RKM 23.3","LP041203",3566.60,3.00
"LP041203",12/8/2004 8:45:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP041203",3566.60,18.90
"LP041203",12/8/2004 10:00:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP041203",3566.60,41.00
"LP041203",12/8/2004 17:55:00,"LPCR0000","LPCRDT06","Glen Canyon Dam Draft Tube #6","LP041203",,
"LP041203",12/9/2004 10:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP041203",,
"LP050113",1/12/2005 16:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050113",,
"LP050113",1/12/2005 20:00:00,"LPCR0000","LPCRDT03","Glen Canyon Dam Draft Tube #3","LP050113",,
"LP050113",1/13/2005 10:00:00,"LPCR0024","LPCR0024","Wahweap","LP050113",3563.70,115.80
"LP050210",2/10/2005 11:30:00,"LPCR0024","LPCR0024","Wahweap","LP050210",3560.78,115.50
"LP050210",2/10/2005 14:50:00,"LPCR0000","LPCRDT03","Glen Canyon Dam Draft Tube #3","LP050210",,
"LP050210",2/11/2005 12:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050210",,
"LP050302",3/2/2005 10:00:00,"LPCR0000","LPCRDT03","Glen Canyon Dam Draft Tube #3","LP050302",,
"LP050302",3/2/2005 14:00:00,"LPCR0024","LPCR0024","Wahweap","LP050302",3559.13,115.10
"LP050302",3/3/2005 9:15:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP050302",3558.97,109.90
"LP050302",3/3/2005 12:30:00,"LPCR0905","LPCR0905","Oak","LP050302",3558.97,91.30
"LP050302",3/3/2005 14:00:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP050302",3558.97,87.30
"LP050302",3/3/2005 15:20:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP050302",3558.97,51.70
"LP050302",3/3/2005 16:25:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP050302",3558.97,36.70
"LP050302",3/4/2005 9:00:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP050302",3558.89,18.80
"LP050302",3/4/2005 10:00:00,"LPSJRINF","LPSJR527","San Juan Inflow below Alcove","LP050302",3558.89,0.90
"LP050302",3/4/2005 13:05:00,"LPCR1169","LPCR1169","Escalante","LP050302",3558.89,86.30
"LP050302",3/4/2005 14:50:00,"LPCR1395","LPCR1395","Iceberg","LP050302",3558.89,82.90
"LP050302",3/5/2005 8:45:00,"LPCR1587","LPCR1587","Lake","LP050302",3558.00,68.80
"LP050302",3/5/2005 10:00:00,"LPCR1692","LPCR1679","Bullfrog","LP050302",3558.76,63.10
"LP050302",3/5/2005 13:05:00,"LPCR1772","LPCR1799","Moki","LP050302",3558.75,58.60
"LP050302",3/5/2005 14:00:00,"LPCR1933","LPCR1933","Knowles","LP050302",3558.76,53.20
"LP050302",3/5/2005 15:00:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP050302",3558.76,43.70
"LP050302",3/5/2005 16:50:00,"LPCR2255","LPCR2255","Scorup","LP050302",3558.76,32.40
"LP050302",3/6/2005 8:00:00,"LPCR2387","LPCR2387","Hite Basin","LP050302",3558.00,12.40
"LP050302",3/6/2005 9:30:00,"LPCR_INF","LPCR2412","Colorado River above Farley Canyon","LP050302",3558.00,4.00
"LP050302",3/6/2005 14:55:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP050302",3558.60,47.70
"LP050302",3/6/2005 16:20:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP050302",3558.60,37.30
"LP050302",3/7/2005 8:20:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP050302",3558.60,15.80
"LP050302",3/7/2005 9:00:00,"LPESCINF","LPESC226","Escalante @ RKM 226","LP050302",3558.00,2.70
"LP050302",3/8/2005 9:25:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050302",,
"LP050405",4/5/2005 10:15:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050405",,
"LP050405",4/5/2005 12:30:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP050405",3470.00,
"LP050405",4/5/2005 15:00:00,"LPCR0024","LPCR0024","Wahweap","LP050405",3555.71,114.00
"LP050504",5/4/2005 10:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050504",3113.00,
"LP050504",5/4/2005 12:45:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP050504",,
"LP050504",5/4/2005 15:00:00,"LPCR0024","LPCR0024","Wahweap","LP050504",3564.04,116.50
"LP050604",6/3/2005 10:20:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050604",3149.00,
"LP050604",6/3/2005 12:00:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP050604",,
"LP050604",6/4/2005 10:25:00,"LPCR0024","LPCR0024","Wahweap","LP050604",3589.49,124.10
"LP050604",6/4/2005 16:00:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP050604",3589.49,119.40
"LP050604",6/5/2005 7:30:00,"LPCR0905","LPCR0905","Oak","LP050604",3590.47,101.00
"LP050604",6/5/2005 8:40:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP050604",3590.47,97.00
"LP050604",6/5/2005 10:50:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP050604",3590.47,62.50
"LP050604",6/5/2005 12:10:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP050604",3590.47,45.60
"LP050604",6/5/2005 13:35:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP050604",3590.47,26.60
"LP050604",6/5/2005 14:50:00,"LPSJRINF","LPSJR506","San Juan Inflow 2.2km below Alcove cyn","LP050604",3590.47,11.40
"LP050604",6/5/2005 17:30:00,"LPCR1169","LPCR1169","Escalante","LP050604",3590.47,95.30
"LP050604",6/6/2005 7:15:00,"LPCR1395","LPCR1395","Iceberg","LP050604",3591.39,92.00
"LP050604",6/6/2005 8:50:00,"LPCR1587","LPCR1587","Lake","LP050604",3591.39,78.00
"LP050604",6/6/2005 10:30:00,"LPCR1692","LPCR1679","Bullfrog","LP050604",3591.39,72.50
"LP050604",6/6/2005 13:30:00,"LPCR1772","LPCR1799","Moki","LP050604",3591.39,67.80
"LP050604",6/6/2005 14:45:00,"LPCR1933","LPCR1933","Knowles","LP050604",3591.39,62.70
"LP050604",6/6/2005 16:30:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP050604",3591.39,52.80
"LP050604",6/6/2005 17:45:00,"LPCR2255","LPCR2255","Scorup","LP050604",3591.39,38.40
"LP050604",6/7/2005 7:45:00,"LPCR2387","LPCR2387","Hite Basin","LP050604",3592.26,21.50
"LP050604",6/7/2005 8:30:00,"LPCR_INF","LPCR2435","Colorado River below Palisades RKM 243.5","LP050604",3592.26,10.00
"LP050604",6/7/2005 15:20:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP050604",3592.26,57.60
"LP050604",6/7/2005 16:55:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP050604",3592.26,47.60
"LP050604",6/8/2005 8:35:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP050604",3593.00,26.10
"LP050604",6/8/2005 9:50:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP050604",3593.00,2.60
"LP050712",7/12/2005 9:30:00,"LPCR0000","LPCRDT06","Glen Canyon Dam Draft Tube #6","LP050712",3124.00,
"LP050712",7/12/2005 12:30:00,"LPCR0024","LPCR0024","Wahweap","LP050712",3608.35,129.30
"LP050712",7/12/2005 15:20:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP050712",3608.35,124.50
"LP050712",7/12/2005 20:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050712",,
"LP050810",8/10/2005 14:40:00,"LPCR0024","LPCR0024","Wahweap","LP050810",3605.75,128.30
"LP050810",8/10/2005 19:45:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050810",,
"LP050810",8/11/2005 8:35:00,"LPCR0000","LPCRDT06","Glen Canyon Dam Draft Tube #6","LP050810",3470.00,
"LP050908",9/8/2005 9:00:00,"LPCR0000","LPCRDT06","Glen Canyon Dam Draft Tube #6","LP050908",3602.26,
"LP050908",9/8/2005 13:30:00,"LPCR0024","LPCR0024","Wahweap","LP050908",3602.26,127.10
"LP050908",9/8/2005 16:50:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP050908",3602.26,122.70
"LP050908",9/9/2005 9:50:00,"LPCR0905","LPCR0905","Oak","LP050908",3602.23,104.50
"LP050908",9/9/2005 11:15:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP050908",3602.23,100.00
"LP050908",9/9/2005 13:05:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP050908",3602.23,65.80
"LP050908",9/9/2005 15:25:00,"LPSJRINF","LPSJR650","San Juan River below Mid Zahn Bay","LP050908",3602.23,2.00
"LP050908",9/9/2005 16:20:00,"LPSJRINF","LPSJR600","SJR Inflow at RKM 60.0","LP050908",3602.23,4.30
"LP050908",9/10/2005 7:35:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP050908",3602.14,29.50
"LP050908",9/10/2005 9:15:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP050908",3602.23,48.70
"LP050908",9/10/2005 10:45:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP050908",3602.14,65.70
"LP050908",9/11/2005 7:30:00,"LPCR_INF","LPCR2453","Colorado River at RKM 245.3","LP050908",3602.28,9.00
"LP050908",9/11/2005 8:10:00,"LPCR_INF","LPCR2463","Colorado River Inflow at RKM 246.3","LP050908",3602.28,4.00
"LP050908",9/11/2005 8:25:00,"LPCR_INF","LPCR2444","Colorado River Inflow at RKM 244.4","LP050908",3602.28,3.70
"LP050908",9/11/2005 9:00:00,"LPCR_INF","LPCR2420","Colorado River below Palisades RKM 242.0","LP050908",3602.28,8.00
"LP050908",9/11/2005 9:40:00,"LPCR2387","LPCR2387","Hite Basin","LP050908",3602.28,22.70
"LP050908",9/11/2005 10:40:00,"LPCR2255","LPCR2255","Scorup","LP050908",3602.28,42.40
"LP050908",9/11/2005 12:30:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP050908",3602.28,56.10
"LP050908",9/11/2005 14:05:00,"LPCR1933","LPCR1933","Knowles","LP050908",3602.28,65.50
"LP050908",9/11/2005 15:56:00,"LPCR1772","LPCR1799","Moki","LP050908",3602.28,70.20
"LP050908",9/12/2005 8:30:00,"LPCR1692","LPCR1679","Bullfrog","LP050908",3602.27,75.40
"LP050908",9/12/2005 10:15:00,"LPCR1587","LPCR1587","Lake","LP050908",3602.27,80.70
"LP050908",9/12/2005 12:15:00,"LPCR1395","LPCR1395","Iceberg","LP050908",3602.27,94.70
"LP050908",9/12/2005 14:20:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP050908",3602.27,60.00
"LP050908",9/12/2005 15:40:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP050908",3602.27,50.30
"LP050908",9/12/2005 16:45:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP050908",3602.27,28.40
"LP050908",9/12/2005 17:45:00,"LPESCINF","LPESC280","Escalante above Garces Island - Inflow","LP050908",3602.27,1.00
"LP050908",9/13/2005 9:30:00,"LPCR1169","LPCR1169","Escalante","LP050908",3602.28,98.10
"LP050908",9/13/2005 15:15:00,"LPCR0024","LPCR0024","Wahweap","LP050908",3602.28,127.70
"LP050908",9/14/2005 15:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP050908",,
"LP051012",10/11/2005 13:05:00,"LPCR0000","LPCRDT04","Glen Canyon Dam Draft Tube #4","LP051012",,
"LP051012",10/12/2005 8:40:00,"LPCR0024","LPCR0024","Wahweap","LP051012",3602.01,128.60
"LP051012",10/12/2005 14:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP051012",3113.00,
"LP051102",11/2/2005 10:30:00,"LPCR0024","LPCR0024","Wahweap","LP051102",3602.77,127.00
"LP051102",11/2/2005 13:45:00,"LPCR0000","LPCRDT07","Glen Canyon Dam Draft Tube #7","LP051102",,
"LP051102",11/2/2005 17:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP051102",949.00,
"LP051209",12/6/2005 18:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP051209",3113.00,
"LP051209",12/9/2005 9:15:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP051209",3470.00,
"LP051209",12/9/2005 11:35:00,"LPCR0024","LPCR0024","Wahweap","LP051209",3601.41,127.20
"LP051209",12/9/2005 15:10:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP051209",3601.41,122.70
"LP051209",12/10/2005 9:55:00,"LPCR0905","LPCR0905","Oak","LP051209",3601.25,104.20
"LP051209",12/10/2005 11:15:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP051209",3601.25,100.00
"LP051209",12/10/2005 13:10:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP051209",3601.25,66.00
"LP051209",12/10/2005 14:15:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP051209",3601.25,49.20
"LP051209",12/10/2005 15:45:00,"LPSJRINF","LPSJR609","San Juan Inflow at RKM 60.9","LP051209",3601.25,4.30
"LP051209",12/10/2005 16:20:00,"LPSJR530","LPSJR530","San Juan at Alcove Canyon","LP051209",3601.25,11.10
"LP051209",12/11/2005 8:50:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP051209",3601.00,29.50
"LP051209",12/11/2005 11:10:00,"LPCR1169","LPCR1169","Escalante","LP051209",3601.00,98.20
"LP051209",12/11/2005 12:55:00,"LPCR1395","LPCR1395","Iceberg","LP051209",3601.00,95.10
"LP051209",12/11/2005 14:33:00,"LPCR1587","LPCR1587","Lake","LP051209",3601.00,81.00
"LP051209",12/12/2005 9:05:00,"LPCR1692","LPCR1679","Bullfrog","LP051209",3600.91,75.20
"LP051209",12/12/2005 10:38:00,"LPCR1772","LPCR1799","Moki","LP051209",3600.91,70.80
"LP051209",12/12/2005 12:03:00,"LPCR1933","LPCR1933","Knowles","LP051209",3600.91,65.70
"LP051209",12/12/2005 13:40:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP051209",3600.91,56.25
"LP051209",12/12/2005 15:30:00,"LPCR2255","LPCR2255","Scorup","LP051209",3600.91,43.10
"LP051209",12/13/2005 9:15:00,"LPCR2387","LPCR2387","Hite Basin","LP051209",3600.69,23.50
"LP051209",12/13/2005 10:40:00,"LPCR_INF","LPCR2429","Colorado River below Palisades RKM 242.9","LP051209",3600.69,6.20
"LP051209",12/14/2005 9:05:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP051209",3600.48,2.00
"LP051209",12/14/2005 9:10:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP051209",3600.48,3.70
"LP051209",12/14/2005 9:45:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP051209",3600.48,28.20
"LP051209",12/14/2005 10:50:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP051209",3600.48,50.40
"LP051209",12/14/2005 11:30:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP051209",3600.48,66.00
"LP051209",12/14/2005 16:20:00,"LPCR0024","LPCR0024","Wahweap","LP051209",3600.48,127.20
"LP060110",1/10/2006 10:40:00,"LPCR0024","LPCR0024","Wahweap","LP060110",3597.24,126.20
"LP060110",1/10/2006 13:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060110",,
"LP060110",1/11/2006 10:55:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060110",949.00,
"LP060201",2/1/2006 11:00:00,"LPCR0024","LPCR0024","Wahweap","LP060201",3594.21,125.60
"LP060201",2/1/2006 14:15:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060201",,
"LP060201",2/2/2006 12:30:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060201",3113.00,
"LP060311",3/10/2006 12:00:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060311",,
"LP060311",3/11/2006 11:20:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP060311",3589.39,64.20
"LP060311",3/11/2006 13:00:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP060311",3589.39,46.10
"LP060311",3/11/2006 14:00:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP060311",3589.39,26.40
"LP060311",3/11/2006 15:00:00,"LPSJRINF","LPSJR600","SJR Inflow at RKM 60.0","LP060311",3589.39,1.30
"LP060311",3/12/2006 14:15:00,"LPCR2387","LPCR2387","Hite Basin","LP060311",3589.38,20.70
"LP060311",3/12/2006 16:15:00,"LPCR2255","LPCR2255","Scorup","LP060311",3589.38,39.90
"LP060311",3/12/2006 17:15:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP060311",3589.38,53.20
"LP060311",3/13/2006 7:45:00,"LPCR1933","LPCR1933","Knowles","LP060311",3589.36,62.90
"LP060311",3/13/2006 9:30:00,"LPCR1772","LPCR1799","Moki","LP060311",3589.36,68.00
"LP060311",3/13/2006 11:45:00,"LPCR1692","LPCR1679","Bullfrog","LP060311",3589.36,72.80
"LP060311",3/13/2006 13:10:00,"LPCR1587","LPCR1587","Lake","LP060311",3589.36,78.10
"LP060311",3/13/2006 14:30:00,"LPCR1395","LPCR1395","Iceberg","LP060311",3589.36,91.70
"LP060311",3/13/2006 16:15:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP060311",3589.36,58.20
"LP060311",3/13/2006 17:15:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP060311",3589.36,47.40
"LP060311",3/14/2006 8:15:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP060311",3589.35,25.20
"LP060311",3/14/2006 9:00:00,"LPESC273","LPESC248","Escalante below Garces Island","LP060311",3589.35,1.00
"LP060311",3/14/2006 11:00:00,"LPCR1169","LPCR1169","Escalante","LP060311",3589.35,95.80
"LP060311",3/14/2006 12:45:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP060311",3589.35,97.40
"LP060311",3/14/2006 14:15:00,"LPCR0905","LPCR0905","Oak","LP060311",3589.35,101.50
"LP060311",3/14/2006 17:30:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP060311",3589.35,119.40
"LP060311",3/15/2006 10:00:00,"LPCR0024","LPCR0024","Wahweap","LP060311",3589.34,124.20
"LP060311",3/15/2006 14:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060311",,
"LP060413",4/13/2006 11:15:00,"LPCR0024","LPCR0024","Wahweap","LP060413",3588.83,124.10
"LP060413",4/13/2006 13:30:00,"LPCR0000","LPCRDT04","Glen Canyon Dam Draft Tube #4","LP060413",3470.00,
"LP060413",4/13/2006 18:40:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060413",3113.00,
"LP060510",5/10/2006 11:00:00,"LPCR0024","LPCR0024","Wahweap","LP060510",3595.72,126.00
"LP060510",5/10/2006 14:40:00,"LPCR0000","LPCRDT03","Glen Canyon Dam Draft Tube #3","LP060510",3470.00,
"LP060510",5/10/2006 17:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060510",3113.00,
"LP060603",6/3/2006 8:30:00,"LPCR0024","LPCR0024","Wahweap","LP060603",3606.32,129.00
"LP060603",6/3/2006 12:00:00,"LPCR0453","LPCR0453","Crossing of the Fathers","LP060603",3606.32,124.10
"LP060603",6/3/2006 15:40:00,"LPCR0905","LPCR0905","Oak","LP060603",3606.32,106.10
"LP060603",6/3/2006 18:10:00,"LPSJR193","LPSJR193","San Juan at Cha Canyon","LP060603",3606.32,67.80
"LP060603",6/4/2006 7:10:00,"LPSJR431","LPSJR431","San Juan at Upper Piute Bay","LP060603",3606.38,31.40
"LP060603",6/4/2006 8:30:00,"LPSJR530","LPSJR530","San Juan at Alcove Canyon","LP060603",3606.38,11.80
"LP060603",6/4/2006 9:30:00,"LPSJRINF","LPSJR660","San Juan River - below Mid Zahn Bay","LP060603",3606.38,2.00
"LP060603",6/4/2006 11:30:00,"LPSJR329","LPSJR329","San Juan at Lower Piute Bay","LP060603",3606.38,51.10
"LP060603",6/4/2006 14:00:00,"LPCR1001","LPCR1001","San Juan R. Confluence","LP060603",3606.38,102.60
"LP060603",6/5/2006 9:30:00,"LPCR_INF","LPCR2626","Colorado River at Buoy above Sheep Canyon","LP060603",3606.75,11.00
"LP060603",6/5/2006 10:00:00,"LPCR_INF","LPCR2550","Colorado River below Rock Canyon","LP060603",3606.75,4.00
"LP060603",6/5/2006 10:20:00,"LPCR_INF","LPCR2490","Colorado River below Dirty Devil","LP060603",3606.75,4.00
"LP060603",6/5/2006 11:30:00,"LPCR2387","LPCR2387","Hite Basin","LP060603",3606.75,22.80
"LP060603",6/5/2006 12:30:00,"LPCR2255","LPCR2255","Scorup","LP060603",3606.75,44.80
"LP060603",6/5/2006 14:00:00,"LPCR2085","LPCR2085","Lower Good Hope Bay","LP060603",3606.75,57.80
"LP060603",6/5/2006 16:00:00,"LPCR1933","LPCR1933","Knowles","LP060603",3606.75,67.50
"LP060603",6/6/2006 7:30:00,"LPCR1772","LPCR1799","Moki","LP060603",3607.08,72.70
"LP060603",6/6/2006 12:10:00,"LPCR1692","LPCR1679","Bullfrog","LP060603",3607.08,77.30
"LP060603",6/6/2006 13:35:00,"LPCR1587","LPCR1587","Lake","LP060603",3607.08,82.90
"LP060603",6/6/2006 15:10:00,"LPCR1395","LPCR1395","Iceberg","LP060603",3607.08,96.70
"LP060603",6/6/2006 17:45:00,"LPESC273","LPESC273","Escalante Inflow above Garces Island","LP060603",3607.08,3.40
"LP060603",6/7/2006 6:55:00,"LPESC200","LPESC200","Escalante at Willow Creek","LP060603",3607.39,30.20
"LP060603",6/7/2006 8:00:00,"LPESC119","LPESC119","Escalante at Davis Gulch","LP060603",3607.39,52.40
"LP060603",6/7/2006 9:00:00,"LPESC072","LPESC072","Escalante near Clear Creek","LP060603",3607.39,63.20
"LP060603",6/7/2006 11:00:00,"LPCR1169","LPCR1169","Escalante","LP060603",3607.39,100.60
"LP060603",6/8/2006 7:10:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060603",3470.00,
"LP060603",6/8/2006 10:15:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060603",3119.00,
"LP060630",6/30/2006 9:20:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060630",3470.00,
"LP060630",6/30/2006 11:10:00,"LPCR0024","LPCR0024","Wahweap","LP060630",3610.48,130.10
"LP060630",6/30/2006 15:50:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060630",3113.00,
"LP060804",8/4/2006 10:00:00,"LPCR0024","LPCR0024","Wahweap","LP060804",3606.45,128.90
"LP060804",8/4/2006 14:20:00,"LPCR0000","LPCRDT05","Glen Canyon Dam Draft Tube #5","LP060804",,
"LP060804",8/4/2006 16:45:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060804",,
"LP060921",9/21/2006 14:00:00,"LPCR0024","LPCR0024","Wahweap","LP060921",3601.78,127.30
"LP060921",9/21/2006 14:30:00,"LPCR0000","LPCRDT03","Glen Canyon Dam Draft Tube #3","LP060921",3601.78,
"LP060921",9/22/2006 9:00:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP060921",3601.78,
"LP061013",10/11/2006 8:45:00,"LPCR-249","LPCR-249","Colorado R. at Lees Ferry","LP061013",,
"LP061013",10/11/2006 11:00:00,"LPCR0000","LPCRDT02","Glen Canyon Dam Draft Tube #2","LP061013",,
"LP061013",10/13/2006 12:30:00,"LPCR0024","LPCR0024","Wahweap","LP061013",3606.45,127.60
